,Date,Region,Product,Unit,Price
454,2017-11-01,Noreste,Aceite de girasol,"1,5 litros",58.11
455,2017-11-01,Noreste,Leche fresca entera sachet,Litro,24.25
456,2017-11-01,Noreste,Huevos de gallina,Docena,29.36
457,2017-11-01,Noreste,Papa,kg,15.94
458,2017-11-01,Noreste,Azúcar,kg,19.21
459,2017-11-01,Noreste,Detergente líquido,750 cc,20.05
460,2017-11-01,Noreste,Lavandina,1.000 cc,16.19
461,2017-11-01,Noreste,Jabón de tocador,125 g,14.91
462,2017-11-01,Noroeste,Pan francés,kg,33.55
463,2017-11-01,Noroeste,Harina de trigo común,kg,10.81
464,2017-11-01,Noroeste,Arroz blanco simple,kg,19.81
465,2017-11-01,Noroeste,Fideos secos tipo guisero,500 g,13.96
466,2017-11-01,Noroeste,Carne picada común,kg,85.22
467,2017-11-01,Noroeste,Pollo entero,kg,39.99
468,2017-11-01,Noroeste,Aceite de girasol,"1,5 litros",54.96
469,2017-11-01,Noroeste,Leche fresca entera sachet,Litro,23.2
470,2017-11-01,Noroeste,Huevos de gallina,Docena,30.99
471,2017-11-01,Noroeste,Papa,kg,13.47
472,2017-11-01,Noroeste,Azúcar,kg,17.36
473,2017-11-01,Noroeste,Detergente líquido,750 cc,24.39
474,2017-11-01,Noroeste,Lavandina,1.000 cc,15.86
475,2017-11-01,Noroeste,Jabón de tocador,125 g,15.51
476,2017-11-01,Cuyo,Pan francés,kg,29.35
477,2017-11-01,Cuyo,Harina de trigo común,kg,10.51
478,2017-11-01,Cuyo,Arroz blanco simple,kg,20.81
479,2017-11-01,Cuyo,Fideos secos tipo guisero,500 g,18.42
480,2017-11-01,Cuyo,Carne picada común,kg,73.72
481,2017-11-01,Cuyo,Pollo entero,kg,39.76
482,2017-11-01,Cuyo,Aceite de girasol,"1,5 litros",51.37
483,2017-11-01,Cuyo,Leche fresca entera sachet,Litro,24.8
484,2017-11-01,Cuyo,Huevos de gallina,Docena,34.96
485,2017-11-01,Cuyo,Papa,kg,17.28
486,2017-11-01,Cuyo,Azúcar,kg,19.53
487,2017-11-01,Cuyo,Detergente líquido,750 cc,23.14
488,2017-11-01,Cuyo,Lavandina,1.000 cc,15.89
489,2017-11-01,Cuyo,Jabón de tocador,125 g,14.97
490,2017-11-01,Patagonia,Pan francés,kg,40.62
491,2017-11-01,Patagonia,Harina de trigo común,kg,12.27
492,2017-11-01,Patagonia,Arroz blanco simple,kg,27.01
493,2017-11-01,Patagonia,Fideos secos tipo guisero,500 g,21.58
494,2017-11-01,Patagonia,Carne picada común,kg,96.79
495,2017-11-01,Patagonia,Pollo entero,kg,45.03
496,2017-11-01,Patagonia,Aceite de girasol,"1,5 litros",53.25
497,2017-11-01,Patagonia,Leche fresca entera sachet,Litro,25.39
498,2017-11-01,Patagonia,Huevos de gallina,Docena,44.51
499,2017-11-01,Patagonia,Papa,kg,22.3
500,2017-11-01,Patagonia,Azúcar,kg,22.95
501,2017-11-01,Patagonia,Detergente líquido,750 cc,35.75
502,2017-11-01,Patagonia,Lavandina,1.000 cc,17.44
503,2017-11-01,Patagonia,Jabón de tocador,125 g,15.58
504,2017-12-01,GBA,Pan francés,kg,40.55
505,2017-12-01,GBA,Harina de trigo común,kg,11.03
506,2017-12-01,GBA,Arroz blanco simple,kg,22.1
507,2017-12-01,GBA,Fideos secos tipo guisero,500 g,20.54
508,2017-12-01,GBA,Carne picada común,kg,72.92
509,2017-12-01,GBA,Pollo entero,kg,39.63
510,2017-12-01,GBA,Aceite de girasol,"1,5 litros",55.52
511,2017-12-01,GBA,Leche fresca entera sachet,Litro,22.8
512,2017-12-01,GBA,Huevos de gallina,Docena,33.94
513,2017-12-01,GBA,Papa,kg,18.65
514,2017-12-01,GBA,Azúcar,kg,21.59
515,2017-12-01,GBA,Detergente líquido,750 cc,20.96
516,2017-12-01,GBA,Lavandina,1.000 cc,16.6
517,2017-12-01,GBA,Jabón de tocador,125 g,14.99
518,2017-12-01,Pampeana,Pan francés,kg,33.55
519,2017-12-01,Pampeana,Harina de trigo común,kg,11.62
520,2017-12-01,Pampeana,Arroz blanco simple,kg,22.43
521,2017-12-01,Pampeana,Fideos secos tipo guisero,500 g,18.66
522,2017-12-01,Pampeana,Carne picada común,kg,77.68
523,2017-12-01,Pampeana,Pollo entero,kg,41.35
524,2017-12-01,Pampeana,Aceite de girasol,"1,5 litros",56.58
525,2017-12-01,Pampeana,Leche fresca entera sachet,Litro,24.25
526,2017-12-01,Pampeana,Huevos de gallina,Docena,33.75
527,2017-12-01,Pampeana,Papa,kg,17.68
528,2017-12-01,Pampeana,Azúcar,kg,21.48
529,2017-12-01,Pampeana,Detergente líquido,750 cc,22.91
530,2017-12-01,Pampeana,Lavandina,1.000 cc,15.63
531,2017-12-01,Pampeana,Jabón de tocador,125 g,15.28
532,2017-12-01,Noreste,Pan francés,kg,29.7
533,2017-12-01,Noreste,Harina de trigo común,kg,11.08
534,2017-12-01,Noreste,Arroz blanco simple,kg,20.72
535,2017-12-01,Noreste,Fideos secos tipo guisero,500 g,15.44
536,2017-12-01,Noreste,Carne picada común,kg,77.08
537,2017-12-01,Noreste,Pollo entero,kg,39.33
538,2017-12-01,Noreste,Aceite de girasol,"1,5 litros",58.89
539,2017-12-01,Noreste,Leche fresca entera sachet,Litro,24.61
540,2017-12-01,Noreste,Huevos de gallina,Docena,29.43
541,2017-12-01,Noreste,Papa,kg,15.88
542,2017-12-01,Noreste,Azúcar,kg,19.52
543,2017-12-01,Noreste,Detergente líquido,750 cc,19.55
544,2017-12-01,Noreste,Lavandina,1.000 cc,16.29
545,2017-12-01,Noreste,Jabón de tocador,125 g,14.85
546,2017-12-01,Noroeste,Pan francés,kg,33.62
547,2017-12-01,Noroeste,Harina de trigo común,kg,10.94
548,2017-12-01,Noroeste,Arroz blanco simple,kg,20.03
549,2017-12-01,Noroeste,Fideos secos tipo guisero,500 g,14.13
550,2017-12-01,Noroeste,Carne picada común,kg,85.93
551,2017-12-01,Noroeste,Pollo entero,kg,41.56
552,2017-12-01,Noroeste,Aceite de girasol,"1,5 litros",54.54
553,2017-12-01,Noroeste,Leche fresca entera sachet,Litro,23.33
554,2017-12-01,Noroeste,Huevos de gallina,Docena,31.17
555,2017-12-01,Noroeste,Papa,kg,13.54
556,2017-12-01,Noroeste,Azúcar,kg,17.92
557,2017-12-01,Noroeste,Detergente líquido,750 cc,23.35
558,2017-12-01,Noroeste,Lavandina,1.000 cc,16.31
559,2017-12-01,Noroeste,Jabón de tocador,125 g,15.7
560,2017-12-01,Cuyo,Pan francés,kg,29.34
561,2017-12-01,Cuyo,Harina de trigo común,kg,10.76
562,2017-12-01,Cuyo,Arroz blanco simple,kg,21.06
563,2017-12-01,Cuyo,Fideos secos tipo guisero,500 g,18.98
564,2017-12-01,Cuyo,Carne picada común,kg,74.39
565,2017-12-01,Cuyo,Pollo entero,kg,41.8
566,2017-12-01,Cuyo,Aceite de girasol,"1,5 litros",52.43
567,2017-12-01,Cuyo,Leche fresca entera sachet,Litro,25.0
568,2017-12-01,Cuyo,Huevos de gallina,Docena,34.96
569,2017-12-01,Cuyo,Papa,kg,15.34
570,2017-12-01,Cuyo,Azúcar,kg,20.66
571,2017-12-01,Cuyo,Detergente líquido,750 cc,23.35
572,2017-12-01,Cuyo,Lavandina,1.000 cc,16.66
573,2017-12-01,Cuyo,Jabón de tocador,125 g,15.07
574,2017-12-01,Patagonia,Pan francés,kg,40.84
575,2017-12-01,Patagonia,Harina de trigo común,kg,12.61
576,2017-12-01,Patagonia,Arroz blanco simple,kg,27.55
577,2017-12-01,Patagonia,Fideos secos tipo guisero,500 g,21.98
578,2017-12-01,Patagonia,Carne picada común,kg,95.81
579,2017-12-01,Patagonia,Pollo entero,kg,45.74
580,2017-12-01,Patagonia,Aceite de girasol,"1,5 litros",53.3
581,2017-12-01,Patagonia,Leche fresca entera sachet,Litro,25.87
582,2017-12-01,Patagonia,Huevos de gallina,Docena,44.52
583,2017-12-01,Patagonia,Papa,kg,22.54
584,2017-12-01,Patagonia,Azúcar,kg,23.66
585,2017-12-01,Patagonia,Detergente líquido,750 cc,37.13
586,2017-12-01,Patagonia,Lavandina,1.000 cc,18.29
587,2017-12-01,Patagonia,Jabón de tocador,125 g,15.74
588,2018-01-01,GBA,Pan francés,kg,41.29
589,2018-01-01,GBA,Harina de trigo común,kg,11.2
590,2018-01-01,GBA,Arroz blanco simple,kg,22.81
591,2018-01-01,GBA,Fideos secos tipo guisero,500 g,21.23
592,2018-01-01,GBA,Carne picada común,kg,72.19
593,2018-01-01,GBA,Pollo entero,kg,41.78
594,2018-01-01,GBA,Aceite de girasol,"1,5 litros",55.86
595,2018-01-01,GBA,Leche fresca entera sachet,Litro,22.98
596,2018-01-01,GBA,Huevos de gallina,Docena,34.19
597,2018-01-01,GBA,Papa,kg,17.64
598,2018-01-01,GBA,Azúcar,kg,22.58
599,2018-01-01,GBA,Detergente líquido,750 cc,21.24
600,2018-01-01,GBA,Lavandina,1.000 cc,17.22
601,2018-01-01,GBA,Jabón de tocador,125 g,15.07
602,2018-01-01,Pampeana,Pan francés,kg,34.1
603,2018-01-01,Pampeana,Harina de trigo común,kg,11.72
604,2018-01-01,Pampeana,Arroz blanco simple,kg,22.8
605,2018-01-01,Pampeana,Fideos secos tipo guisero,500 g,19.32
606,2018-01-01,Pampeana,Carne picada común,kg,77.34
607,2018-01-01,Pampeana,Pollo entero,kg,43.73
608,2018-01-01,Pampeana,Aceite de girasol,"1,5 litros",57.11
609,2018-01-01,Pampeana,Leche fresca entera sachet,Litro,24.52
610,2018-01-01,Pampeana,Huevos de gallina,Docena,33.93
611,2018-01-01,Pampeana,Papa,kg,16.67
612,2018-01-01,Pampeana,Azúcar,kg,21.86
613,2018-01-01,Pampeana,Detergente líquido,750 cc,23.26
614,2018-01-01,Pampeana,Lavandina,1.000 cc,16.0
615,2018-01-01,Pampeana,Jabón de tocador,125 g,15.26
616,2018-01-01,Noreste,Pan francés,kg,30.2
617,2018-01-01,Noreste,Harina de trigo común,kg,11.1
618,2018-01-01,Noreste,Arroz blanco simple,kg,21.06
619,2018-01-01,Noreste,Fideos secos tipo guisero,500 g,15.39
620,2018-01-01,Noreste,Carne picada común,kg,78.31
621,2018-01-01,Noreste,Pollo entero,kg,41.16
622,2018-01-01,Noreste,Aceite de girasol,"1,5 litros",58.53
623,2018-01-01,Noreste,Leche fresca entera sachet,Litro,24.43
624,2018-01-01,Noreste,Huevos de gallina,Docena,30.01
625,2018-01-01,Noreste,Papa,kg,15.84
626,2018-01-01,Noreste,Azúcar,kg,19.84
627,2018-01-01,Noreste,Detergente líquido,750 cc,20.53
628,2018-01-01,Noreste,Lavandina,1.000 cc,16.6
629,2018-01-01,Noreste,Jabón de tocador,125 g,14.9
630,2018-01-01,Noroeste,Pan francés,kg,34.13
631,2018-01-01,Noroeste,Harina de trigo común,kg,11.0
632,2018-01-01,Noroeste,Arroz blanco simple,kg,20.33
633,2018-01-01,Noroeste,Fideos secos tipo guisero,500 g,14.37
634,2018-01-01,Noroeste,Carne picada común,kg,86.31
635,2018-01-01,Noroeste,Pollo entero,kg,43.22
636,2018-01-01,Noroeste,Aceite de girasol,"1,5 litros",55.1
637,2018-01-01,Noroeste,Leche fresca entera sachet,Litro,23.62
638,2018-01-01,Noroeste,Huevos de gallina,Docena,31.46
639,2018-01-01,Noroeste,Papa,kg,13.26
640,2018-01-01,Noroeste,Azúcar,kg,18.27
641,2018-01-01,Noroeste,Detergente líquido,750 cc,23.63
642,2018-01-01,Noroeste,Lavandina,1.000 cc,16.81
643,2018-01-01,Noroeste,Jabón de tocador,125 g,15.72
644,2018-01-01,Cuyo,Pan francés,kg,29.4
645,2018-01-01,Cuyo,Harina de trigo común,kg,10.8
646,2018-01-01,Cuyo,Arroz blanco simple,kg,21.48
647,2018-01-01,Cuyo,Fideos secos tipo guisero,500 g,19.28
648,2018-01-01,Cuyo,Carne picada común,kg,75.15
649,2018-01-01,Cuyo,Pollo entero,kg,43.66
650,2018-01-01,Cuyo,Aceite de girasol,"1,5 litros",52.7
651,2018-01-01,Cuyo,Leche fresca entera sachet,Litro,25.04
652,2018-01-01,Cuyo,Huevos de gallina,Docena,35.47
653,2018-01-01,Cuyo,Papa,kg,12.92
654,2018-01-01,Cuyo,Azúcar,kg,21.05
655,2018-01-01,Cuyo,Detergente líquido,750 cc,23.34
656,2018-01-01,Cuyo,Lavandina,1.000 cc,17.06
657,2018-01-01,Cuyo,Jabón de tocador,125 g,15.2
658,2018-01-01,Patagonia,Pan francés,kg,41.85
659,2018-01-01,Patagonia,Harina de trigo común,kg,13.52
660,2018-01-01,Patagonia,Arroz blanco simple,kg,27.88
661,2018-01-01,Patagonia,Fideos secos tipo guisero,500 g,22.81
662,2018-01-01,Patagonia,Carne picada común,kg,98.77
663,2018-01-01,Patagonia,Pollo entero,kg,46.42
664,2018-01-01,Patagonia,Aceite de girasol,"1,5 litros",53.37
665,2018-01-01,Patagonia,Leche fresca entera sachet,Litro,25.79
666,2018-01-01,Patagonia,Huevos de gallina,Docena,45.02
667,2018-01-01,Patagonia,Papa,kg,21.91
668,2018-01-01,Patagonia,Azúcar,kg,24.61
669,2018-01-01,Patagonia,Detergente líquido,750 cc,36.25
670,2018-01-01,Patagonia,Lavandina,1.000 cc,18.23
671,2018-01-01,Patagonia,Jabón de tocador,125 g,15.89
672,2018-02-01,GBA,Pan francés,kg,42.62
673,2018-02-01,GBA,Harina de trigo común,kg,11.64
674,2018-02-01,GBA,Arroz blanco simple,kg,23.22
675,2018-02-01,GBA,Fideos secos tipo guisero,500 g,21.56
676,2018-02-01,GBA,Carne picada común,kg,75.63
677,2018-02-01,GBA,Pollo entero,kg,45.32
678,2018-02-01,GBA,Aceite de girasol,"1,5 litros",56.01
679,2018-02-01,GBA,Leche fresca entera sachet,Litro,23.08
680,2018-02-01,GBA,Huevos de gallina,Docena,36.99
681,2018-02-01,GBA,Papa,kg,16.64
682,2018-02-01,GBA,Azúcar,kg,23.57
683,2018-02-01,GBA,Detergente líquido,750 cc,21.16
684,2018-02-01,GBA,Lavandina,1.000 cc,17.65
685,2018-02-01,GBA,Jabón de tocador,125 g,15.32
686,2018-02-01,Pampeana,Pan francés,kg,35.05
687,2018-02-01,Pampeana,Harina de trigo común,kg,12.01
688,2018-02-01,Pampeana,Arroz blanco simple,kg,23.21
689,2018-02-01,Pampeana,Fideos secos tipo guisero,500 g,19.52
690,2018-02-01,Pampeana,Carne picada común,kg,79.29
691,2018-02-01,Pampeana,Pollo entero,kg,47.21
692,2018-02-01,Pampeana,Aceite de girasol,"1,5 litros",57.15
693,2018-02-01,Pampeana,Leche fresca entera sachet,Litro,24.61
694,2018-02-01,Pampeana,Huevos de gallina,Docena,36.04
695,2018-02-01,Pampeana,Papa,kg,15.92
696,2018-02-01,Pampeana,Azúcar,kg,22.72
697,2018-02-01,Pampeana,Detergente líquido,750 cc,23.12
698,2018-02-01,Pampeana,Lavandina,1.000 cc,16.58
699,2018-02-01,Pampeana,Jabón de tocador,125 g,15.35
700,2018-02-01,Noreste,Pan francés,kg,31.29
701,2018-02-01,Noreste,Harina de trigo común,kg,11.5
702,2018-02-01,Noreste,Arroz blanco simple,kg,21.13
703,2018-02-01,Noreste,Fideos secos tipo guisero,500 g,15.96
704,2018-02-01,Noreste,Carne picada común,kg,78.49
705,2018-02-01,Noreste,Pollo entero,kg,43.41
706,2018-02-01,Noreste,Aceite de girasol,"1,5 litros",58.98
707,2018-02-01,Noreste,Leche fresca entera sachet,Litro,24.57
708,2018-02-01,Noreste,Huevos de gallina,Docena,31.01
709,2018-02-01,Noreste,Papa,kg,15.56
710,2018-02-01,Noreste,Azúcar,kg,20.58
711,2018-02-01,Noreste,Detergente líquido,750 cc,20.78
712,2018-02-01,Noreste,Lavandina,1.000 cc,16.81
713,2018-02-01,Noreste,Jabón de tocador,125 g,14.91
714,2018-02-01,Noroeste,Pan francés,kg,35.19
715,2018-02-01,Noroeste,Harina de trigo común,kg,11.29
716,2018-02-01,Noroeste,Arroz blanco simple,kg,20.44
717,2018-02-01,Noroeste,Fideos secos tipo guisero,500 g,14.58
718,2018-02-01,Noroeste,Carne picada común,kg,87.31
719,2018-02-01,Noroeste,Pollo entero,kg,46.54
720,2018-02-01,Noroeste,Aceite de girasol,"1,5 litros",55.66
721,2018-02-01,Noroeste,Leche fresca entera sachet,Litro,23.88
722,2018-02-01,Noroeste,Huevos de gallina,Docena,33.87
723,2018-02-01,Noroeste,Papa,kg,12.54
724,2018-02-01,Noroeste,Azúcar,kg,18.91
725,2018-02-01,Noroeste,Detergente líquido,750 cc,23.35
726,2018-02-01,Noroeste,Lavandina,1.000 cc,16.86
727,2018-02-01,Noroeste,Jabón de tocador,125 g,15.45
728,2018-02-01,Cuyo,Pan francés,kg,29.94
729,2018-02-01,Cuyo,Harina de trigo común,kg,11.29
730,2018-02-01,Cuyo,Arroz blanco simple,kg,22.03
731,2018-02-01,Cuyo,Fideos secos tipo guisero,500 g,20.07
732,2018-02-01,Cuyo,Carne picada común,kg,77.98
733,2018-02-01,Cuyo,Pollo entero,kg,46.71
734,2018-02-01,Cuyo,Aceite de girasol,"1,5 litros",52.79
735,2018-02-01,Cuyo,Leche fresca entera sachet,Litro,25.36
736,2018-02-01,Cuyo,Huevos de gallina,Docena,39.28
737,2018-02-01,Cuyo,Papa,kg,13.55
738,2018-02-01,Cuyo,Azúcar,kg,21.63
739,2018-02-01,Cuyo,Detergente líquido,750 cc,23.28
740,2018-02-01,Cuyo,Lavandina,1.000 cc,17.71
741,2018-02-01,Cuyo,Jabón de tocador,125 g,15.2
742,2018-02-01,Patagonia,Pan francés,kg,42.98
743,2018-02-01,Patagonia,Harina de trigo común,kg,13.68
744,2018-02-01,Patagonia,Arroz blanco simple,kg,28.81
745,2018-02-01,Patagonia,Fideos secos tipo guisero,500 g,23.33
746,2018-02-01,Patagonia,Carne picada común,kg,98.02
747,2018-02-01,Patagonia,Pollo entero,kg,49.05
748,2018-02-01,Patagonia,Aceite de girasol,"1,5 litros",53.93
749,2018-02-01,Patagonia,Leche fresca entera sachet,Litro,25.89
750,2018-02-01,Patagonia,Huevos de gallina,Docena,45.73
751,2018-02-01,Patagonia,Papa,kg,22.34
752,2018-02-01,Patagonia,Azúcar,kg,25.22
753,2018-02-01,Patagonia,Detergente líquido,750 cc,36.94
754,2018-02-01,Patagonia,Lavandina,1.000 cc,18.99
755,2018-02-01,Patagonia,Jabón de tocador,125 g,16.19
756,2018-03-01,GBA,Pan francés,kg,44.38
757,2018-03-01,GBA,Harina de trigo común,kg,11.94
758,2018-03-01,GBA,Arroz blanco simple,kg,23.84
759,2018-03-01,GBA,Fideos secos tipo guisero,500 g,22.35
760,2018-03-01,GBA,Carne picada común,kg,77.08
761,2018-03-01,GBA,Pollo entero,kg,47.36
762,2018-03-01,GBA,Aceite de girasol,"1,5 litros",57.25
763,2018-03-01,GBA,Leche fresca entera sachet,Litro,23.26
764,2018-03-01,GBA,Huevos de gallina,Docena,43.8
765,2018-03-01,GBA,Papa,kg,15.67
766,2018-03-01,GBA,Azúcar,kg,24.28
767,2018-03-01,GBA,Detergente líquido,750 cc,22.16
768,2018-03-01,GBA,Lavandina,1.000 cc,18.05
769,2018-03-01,GBA,Jabón de tocador,125 g,15.81
770,2018-03-01,Pampeana,Pan francés,kg,36.48
771,2018-03-01,Pampeana,Harina de trigo común,kg,12.38
772,2018-03-01,Pampeana,Arroz blanco simple,kg,23.9
773,2018-03-01,Pampeana,Fideos secos tipo guisero,500 g,19.64
774,2018-03-01,Pampeana,Carne picada común,kg,81.57
775,2018-03-01,Pampeana,Pollo entero,kg,50.0
776,2018-03-01,Pampeana,Aceite de girasol,"1,5 litros",59.11
777,2018-03-01,Pampeana,Leche fresca entera sachet,Litro,25.0
778,2018-03-01,Pampeana,Huevos de gallina,Docena,41.91
779,2018-03-01,Pampeana,Papa,kg,14.9
780,2018-03-01,Pampeana,Azúcar,kg,23.25
781,2018-03-01,Pampeana,Detergente líquido,750 cc,23.7
782,2018-03-01,Pampeana,Lavandina,1.000 cc,17.12
783,2018-03-01,Pampeana,Jabón de tocador,125 g,15.78
784,2018-03-01,Noreste,Pan francés,kg,32.86
785,2018-03-01,Noreste,Harina de trigo común,kg,11.76
786,2018-03-01,Noreste,Arroz blanco simple,kg,21.47
787,2018-03-01,Noreste,Fideos secos tipo guisero,500 g,16.05
788,2018-03-01,Noreste,Carne picada común,kg,79.99
789,2018-03-01,Noreste,Pollo entero,kg,46.89
790,2018-03-01,Noreste,Aceite de girasol,"1,5 litros",59.3
791,2018-03-01,Noreste,Leche fresca entera sachet,Litro,24.68
792,2018-03-01,Noreste,Huevos de gallina,Docena,37.49
793,2018-03-01,Noreste,Papa,kg,15.29
794,2018-03-01,Noreste,Azúcar,kg,21.34
795,2018-03-01,Noreste,Detergente líquido,750 cc,21.39
796,2018-03-01,Noreste,Lavandina,1.000 cc,17.32
797,2018-03-01,Noreste,Jabón de tocador,125 g,15.08
798,2018-03-01,Noroeste,Pan francés,kg,36.33
799,2018-03-01,Noroeste,Harina de trigo común,kg,11.5
800,2018-03-01,Noroeste,Arroz blanco simple,kg,21.14
801,2018-03-01,Noroeste,Fideos secos tipo guisero,500 g,15.21
802,2018-03-01,Noroeste,Carne picada común,kg,88.96
803,2018-03-01,Noroeste,Pollo entero,kg,50.19
804,2018-03-01,Noroeste,Aceite de girasol,"1,5 litros",56.64
805,2018-03-01,Noroeste,Leche fresca entera sachet,Litro,23.88
806,2018-03-01,Noroeste,Huevos de gallina,Docena,41.52
807,2018-03-01,Noroeste,Papa,kg,12.18
808,2018-03-01,Noroeste,Azúcar,kg,19.58
809,2018-03-01,Noroeste,Detergente líquido,750 cc,23.34
810,2018-03-01,Noroeste,Lavandina,1.000 cc,16.84
811,2018-03-01,Noroeste,Jabón de tocador,125 g,15.86
812,2018-03-01,Cuyo,Pan francés,kg,31.82
813,2018-03-01,Cuyo,Harina de trigo común,kg,11.97
814,2018-03-01,Cuyo,Arroz blanco simple,kg,23.34
815,2018-03-01,Cuyo,Fideos secos tipo guisero,500 g,20.53
816,2018-03-01,Cuyo,Carne picada común,kg,80.76
817,2018-03-01,Cuyo,Pollo entero,kg,48.83
818,2018-03-01,Cuyo,Aceite de girasol,"1,5 litros",55.55
819,2018-03-01,Cuyo,Leche fresca entera sachet,Litro,25.49
820,2018-03-01,Cuyo,Huevos de gallina,Docena,46.12
821,2018-03-01,Cuyo,Papa,kg,13.58
822,2018-03-01,Cuyo,Azúcar,kg,22.49
823,2018-03-01,Cuyo,Detergente líquido,750 cc,24.35
824,2018-03-01,Cuyo,Lavandina,1.000 cc,17.81
825,2018-03-01,Cuyo,Jabón de tocador,125 g,15.64
826,2018-03-01,Patagonia,Pan francés,kg,44.92
827,2018-03-01,Patagonia,Harina de trigo común,kg,13.7
828,2018-03-01,Patagonia,Arroz blanco simple,kg,28.88
829,2018-03-01,Patagonia,Fideos secos tipo guisero,500 g,23.23
830,2018-03-01,Patagonia,Carne picada común,kg,101.22
831,2018-03-01,Patagonia,Pollo entero,kg,52.38
832,2018-03-01,Patagonia,Aceite de girasol,"1,5 litros",55.15
833,2018-03-01,Patagonia,Leche fresca entera sachet,Litro,26.09
834,2018-03-01,Patagonia,Huevos de gallina,Docena,50.24
835,2018-03-01,Patagonia,Papa,kg,21.71
836,2018-03-01,Patagonia,Azúcar,kg,25.79
837,2018-03-01,Patagonia,Detergente líquido,750 cc,37.33
838,2018-03-01,Patagonia,Lavandina,1.000 cc,19.41
839,2018-03-01,Patagonia,Jabón de tocador,125 g,16.51
840,2018-04-01,GBA,Pan francés,kg,45.83
841,2018-04-01,GBA,Harina de trigo común,kg,12.72
842,2018-04-01,GBA,Arroz blanco simple,kg,24.37
843,2018-04-01,GBA,Fideos secos tipo guisero,500 g,22.86
844,2018-04-01,GBA,Carne picada común,kg,80.3
845,2018-04-01,GBA,Pollo entero,kg,44.75
846,2018-04-01,GBA,Aceite de girasol,"1,5 litros",59.53
847,2018-04-01,GBA,Leche fresca entera sachet,Litro,23.84
848,2018-04-01,GBA,Huevos de gallina,Docena,48.0
849,2018-04-01,GBA,Papa,kg,15.31
850,2018-04-01,GBA,Azúcar,kg,24.68
851,2018-04-01,GBA,Detergente líquido,750 cc,22.46
852,2018-04-01,GBA,Lavandina,1.000 cc,19.11
853,2018-04-01,GBA,Jabón de tocador,125 g,15.96
854,2018-04-01,Pampeana,Pan francés,kg,37.81
855,2018-04-01,Pampeana,Harina de trigo común,kg,13.56
856,2018-04-01,Pampeana,Arroz blanco simple,kg,24.37
857,2018-04-01,Pampeana,Fideos secos tipo guisero,500 g,20.24
858,2018-04-01,Pampeana,Carne picada común,kg,84.12
859,2018-04-01,Pampeana,Pollo entero,kg,47.48
860,2018-04-01,Pampeana,Aceite de girasol,"1,5 litros",61.03
861,2018-04-01,Pampeana,Leche fresca entera sachet,Litro,25.43
862,2018-04-01,Pampeana,Huevos de gallina,Docena,47.36
863,2018-04-01,Pampeana,Papa,kg,14.69
864,2018-04-01,Pampeana,Azúcar,kg,23.6
865,2018-04-01,Pampeana,Detergente líquido,750 cc,24.14
866,2018-04-01,Pampeana,Lavandina,1.000 cc,17.62
867,2018-04-01,Pampeana,Jabón de tocador,125 g,16.08
868,2018-04-01,Noreste,Pan francés,kg,34.27
869,2018-04-01,Noreste,Harina de trigo común,kg,12.15
870,2018-04-01,Noreste,Arroz blanco simple,kg,22.25
871,2018-04-01,Noreste,Fideos secos tipo guisero,500 g,16.61
872,2018-04-01,Noreste,Carne picada común,kg,82.18
873,2018-04-01,Noreste,Pollo entero,kg,46.31
874,2018-04-01,Noreste,Aceite de girasol,"1,5 litros",60.94
875,2018-04-01,Noreste,Leche fresca entera sachet,Litro,25.32
876,2018-04-01,Noreste,Huevos de gallina,Docena,41.01
877,2018-04-01,Noreste,Papa,kg,15.19
878,2018-04-01,Noreste,Azúcar,kg,22.25
879,2018-04-01,Noreste,Detergente líquido,750 cc,21.77
880,2018-04-01,Noreste,Lavandina,1.000 cc,18.06
881,2018-04-01,Noreste,Jabón de tocador,125 g,15.39
882,2018-04-01,Noroeste,Pan francés,kg,37.44
883,2018-04-01,Noroeste,Harina de trigo común,kg,12.48
884,2018-04-01,Noroeste,Arroz blanco simple,kg,21.57
885,2018-04-01,Noroeste,Fideos secos tipo guisero,500 g,15.84
886,2018-04-01,Noroeste,Carne picada común,kg,90.64
